dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_pct_change,djia_pct_change
1998-04-20,20.39,1123.650024,595190000.0,9141.83,60.31,11151.599609,0.313548,5.08,2,73.2001392609339,30.7074642181396,1122.719971,0.0828392674953271,-0.27990213242664597
1998-04-21,19.91,1126.670044,675640000.0,9184.93,67.52,10968.299805,0.324154,5.07,2,73.2001392609339,64.1970443725586,1123.650024,0.26876873897525577,0.47145921549625047
1998-04-22,19.44,1130.540039,696740000.0,9176.71,55.02,10977.5,0.334838,5.09,2,73.2001392609339,48.7590446472168,1126.670044,0.3434896508174079,-0.08949442184100764
1998-04-23,20.6,1119.579956,653190000.0,9143.32,66.13,10918.900391,0.345603,5.09,2,73.2001392609339,67.6609573364258,1130.540039,-0.9694555364615387,-0.36385589170846444
1998-04-24,21.97,1107.900024,633890000.0,9064.61,68.36,10879.900391,0.356453,5.08,2,73.2001392609339,75.1542358398438,1119.579956,-1.043242328286198,-0.8608470446183514
1998-04-27,26.09,1086.540039,685960000.0,8917.63,78.75,10593.700195,0.389519,5.08,2,73.2001392609339,65.3796234130859,1107.900024,-1.9279704429359223,-1.621470752740617
1998-04-28,24.17,1085.109985,678600000.0,8898.95,63.23,10678.610352,0.400669,5.06,2,73.2001392609339,72.841796875,1086.540039,-0.13161539829825708,-0.20947269622083597
1998-04-29,22.78,1094.619995,638790000.0,8951.51,51.34,10471.150391,0.411883,5.07,2,73.2001392609339,50.1457290649414,1085.109985,0.8764097770236567,0.5906314789946965
1998-04-30,21.18,1111.75,695600000.0,9063.36,58.81,10383.679688,0.423165,5.0,2,73.2001392609339,56.6481437683105,1094.619995,1.5649271051366043,1.2495098592304688
1998-05-01,19.34,1121.0,581970000.0,9147.06,50.1,10563.679688,0.434519,5.02,2,75.8551036807883,74.762809753418,1111.75,0.8320215875871284,0.9234985700667275
1998-05-04,20.32,1122.069946,551700000.0,9192.65,50.98,10439.419922,0.457048,5.1,2,75.8551036807883,88.3863754272461,1121.0,0.09544567350581179,0.49841151145832985
1998-05-05,21.46,1115.5,583630000.0,9147.56,42.75,10153.660156,0.461264,5.11,2,75.8551036807883,55.6459045410156,1122.069946,-0.5855201828924184,-0.4905005629497472
1998-05-06,22.79,1104.920044,606540000.0,9054.64,45.34,10109.139648,0.463904,5.11,2,75.8551036807883,54.9478073120117,1115.5,-0.9484496638278883,-1.015790003017203
1998-05-07,23.39,1095.140015,582240000.0,8976.67,52.34,9971.929688,0.46497,5.12,2,75.8551036807883,66.5174179077148,1104.920044,-0.8851345446313608,-0.8611054663686168
1998-05-08,20.57,1108.140015,567890000.0,9055.14,51.56,10060.379883,0.464461,5.14,2,75.8551036807883,63.0182418823242,1095.140015,1.187062825021501,0.8741548926272102
1998-05-11,21.05,1106.640015,560840000.0,9091.51,56.82,10096.370117,0.453803,5.14,2,75.8551036807883,99.1377334594727,1108.140015,-0.13536195604306744,0.401650333401804
1998-05-12,20.98,1115.790039,604420000.0,9161.76,56.31,9841.509766,0.447625,5.12,2,75.8551036807883,150.184844970703,1106.640015,0.8268293099811697,0.7726989246010785
1998-05-13,20.44,1118.859985,600010000.0,9211.83,59.71,9469.290039,0.440184,5.12,2,75.8551036807883,199.971282958984,1115.790039,0.2751365304131337,0.5465107140985914
1998-05-14,19.64,1117.369995,578380000.0,9172.22,72.87,9591.950195,0.431477,5.18,2,75.8551036807883,167.04182434082,1118.859985,-0.13317037162607903,-0.4299905664781112
1998-05-15,20.44,1108.72998,621990000.0,9095.99,62.59,9538.389648,0.421499,5.18,2,75.8551036807883,154.135803222656,1117.369995,-0.7732456606730276,-0.8310965066254394
1998-05-18,21.69,1105.819946,519100000.0,9050.91,53.14,9411.969727,0.383226,5.2,2,75.8551036807883,112.928443908691,1108.72998,-0.26246552835164083,-0.49560300747911734
1998-05-19,20.39,1109.52002,566020000.0,9054.64,55.27,9449.110352,0.366762,5.23,2,75.8551036807883,119.883399963379,1105.819946,0.33460004165992707,0.04121132571199837
1998-05-20,19.89,1119.060059,587240000.0,9171.48,62.43,9549.179688,0.34832,5.21,2,75.8551036807883,96.7387008666992,1109.52002,0.8598347779249504,1.290388132493403
1998-05-21,19.38,1114.640015,551970000.0,9132.36,58.66,9670.450195,0.327893,5.24,2,75.8551036807883,84.0619888305664,1119.060059,-0.39497826452226104,-0.4265396642635588
1998-05-22,18.99,1110.469971,444070000.0,9114.43,34.13,9555.980469,0.305474,5.22,2,75.8551036807883,78.9354629516602,1114.640015,-0.3741157632852432,-0.196334791882935
1998-05-26,22.07,1094.02002,541410000.0,8963.72,43.35,9482.209961,0.19819,5.17,2,75.8551036807883,90.6063385009766,1110.469971,-1.4813503678254847,-1.6535318171295499
1998-05-27,22.59,1092.22998,682040000.0,8936.56,66.91,8983.429688,0.168167,5.09,2,75.8551036807883,92.5131530761719,1094.02002,-0.1636204061420954,-0.3029992012244853
1998-05-28,20.74,1097.599976,588900000.0,8970.2,47.97,8877.94043,0.136923,5.07,2,75.8551036807883,78.2283935546875,1092.22998,0.49165433089466415,0.3764311994772118
1998-05-29,21.32,1090.819946,556780000.0,8899.95,49.31,8934.55957,0.104447,5.03,2,75.8551036807883,156.80793762207,1097.599976,-0.6177141170053968,-0.783148647744758
1998-06-01,22.83,1090.97998,537660000.0,8922.37,54.77,8612.009766,-0.00183862,5.08,2,76.2863469494739,113.185684204102,1090.819946,0.014670982189768367,0.25191152759285185
1998-06-02,22.0,1093.219971,590930000.0,8891.23,55.16,8598.169922,-0.0392941,5.08,2,76.2863469494739,78.0529632568359,1090.97998,0.20531916635169178,-0.349010408669459
1998-06-03,22.85,1082.72998,584480000.0,8803.79,46.97,8819.219727,-0.0766358,5.13,2,76.2863469494739,80.2543563842773,1093.219971,-0.9595498873300357,-0.9834409862302329
1998-06-04,21.22,1094.829956,577470000.0,8870.55,49.95,8558.429688,-0.113879,5.12,2,76.2863469494739,75.4694061279297,1082.72998,1.117543267805332,0.7583097734043864
1998-06-05,19.78,1113.859985,558440000.0,9037.7,53.63,8569.469727,-0.151037,5.12,2,76.2863469494739,79.5235595703125,1094.829956,1.7381721148302276,1.8843250982182758
1998-06-08,20.58,1115.719971,543390000.0,9069.59,49.41,8586.629883,-0.260793,5.16,2,76.2863469494739,126.313354492188,1113.859985,0.16698561983083948,0.3528552618475844
1998-06-09,20.52,1118.410034,563610000.0,9049.91,45.31,8391.459961,-0.29504,5.17,2,76.2863469494739,70.4801635742188,1115.719971,0.2411055703869014,-0.21698886057693878
1998-06-10,21.48,1112.280029,609410000.0,8971.69,62.72,7979.370117,-0.327912,5.14,2,76.2863469494739,110.418930053711,1118.410034,-0.5480999645609441,-0.8643179876926865
1998-06-11,23.57,1094.579956,627470000.0,8811.76,59.84,7886.069824,-0.359425,5.11,2,76.2863469494739,94.7836685180664,1112.280029,-1.5913324467322632,-1.78260729026527
1998-06-12,22.78,1098.839966,633300000.0,8834.93,59.7,7915.439941,-0.389589,5.13,2,76.2863469494739,107.568809509277,1094.579956,0.38919130362733423,0.262944065657722
1998-06-15,25.94,1077.01001,595820000.0,8627.92,58.0,7462.5,-0.471524,5.16,2,76.2863469494739,94.831657409668,1098.839966,-1.986636514456741,-2.3430859101317147
1998-06-16,24.8,1087.589966,664600000.0,8665.28,68.61,7526.450195,-0.495238,5.2,2,76.2863469494739,96.3450012207031,1077.01001,0.9823451873024025,0.43301282348469083
1998-06-17,22.89,1107.109985,744400000.0,8829.45,72.94,8004.350098,-0.51707,5.23,2,76.2863469494739,56.2405395507812,1087.589966,1.7947957971506279,1.8945723623472022
1998-06-18,22.4,1106.369995,590440000.0,8813.0,64.31,8515.969727,-0.537031,5.19,2,76.2863469494739,75.3446807861328,1107.109985,-0.06683979098969228,-0.18630832045032353
1998-06-19,21.92,1100.650024,715500000.0,8712.86,79.84,8591.910156,-0.555127,5.17,2,76.2863469494739,98.7092895507812,1106.369995,-0.5170034460307282,-1.1362759559741198
1998-06-22,21.94,1103.209961,531550000.0,8711.12,45.54,8204.209961,-0.598322,5.11,3,76.2863469494739,49.9884452819824,1100.650024,0.2325841043183452,-0.01997048041629812
1998-06-23,20.17,1119.48999,657100000.0,8828.45,54.91,8219.669922,-0.609074,5.1,3,76.2863469494739,69.8982162475586,1103.209961,1.47569633845972,1.3468991358172033
1998-06-24,20.02,1132.880005,714900000.0,8923.86,73.65,8296.769531,-0.618014,5.04,3,76.2863469494739,88.1881561279297,1119.48999,1.1960817086001718,1.080710657023598
1998-06-25,20.25,1129.280029,669900000.0,8935.57,68.64,8665.830078,-0.625147,5.02,3,76.2863469494739,73.0329895019531,1132.880005,-0.31777204859396724,0.1312212428254078
1998-06-26,19.36,1133.199951,520050000.0,8944.53,52.14,8607.860352,-0.630474,5.01,3,76.2863469494739,57.4599800109863,1129.280029,0.34711691514381915,0.10027340169682653
1998-06-29,19.57,1138.48999,564350000.0,8997.35,50.17,8460.709961,-0.637477,5.16,3,76.2863469494739,52.8039512634277,1133.199951,0.4668230876053059,0.590528512957067
1998-06-30,19.71,1133.839966,757200000.0,8952.01,61.36,8543.099609,-0.639267,5.1,3,76.2863469494739,39.836612701416,1138.48999,-0.40843784669551964,-0.5039261560348396
1998-07-01,18.0,1148.560059,701600000.0,9048.66,66.79,8543.099609,-0.641092,5.09,3,88.1770074614413,69.137077331543,1133.839966,1.2982513795072759,1.079645800216933
1998-07-02,17.67,1146.420044,510210000.0,9025.25,50.06,8866.160156,-0.640644,5.07,3,88.1770074614413,59.3762130737305,1148.560059,-0.18632155830520247,-0.2587123397276514
1998-07-06,18.63,1157.329956,514750000.0,9091.76,48.82,8484.120117,-0.617393,5.09,3,88.1770074614413,56.4871444702148,1146.420044,0.9516504929496961,0.7369324949447309
1998-07-07,18.62,1154.660034,624890000.0,9085.03,56.52,8444.179688,-0.608129,5.08,3,88.1770074614413,56.3841285705566,1157.329956,-0.23069669856536912,-0.0740230714405099
1998-07-08,17.82,1166.380005,607230000.0,9174.96,59.98,8629.179688,-0.597865,5.09,3,88.1770074614413,70.3500061035156,1154.660034,1.0150148662718905,0.9898701490253625
1998-07-09,18.16,1158.560059,663600000.0,9089.77,65.78,8433.780273,-0.586594,5.07,3,88.1770074614413,51.8441429138184,1166.380005,-0.6704458209569553,-0.9285054103778001
1998-07-10,17.92,1164.329956,576080000.0,9105.73,67.28,8205.769531,-0.574314,5.06,3,88.1770074614413,67.5434875488281,1158.560059,0.4980231240649058,0.17558200042464556
1998-07-13,18.26,1165.189941,574880000.0,9096.21,57.05,8099.200195,-0.529716,5.13,2,88.1770074614413,53.9882965087891,1164.329956,0.07386093568824137,-0.10454955286397505
1998-07-14,17.88,1177.579956,700300000.0,9245.54,61.49,8178.930176,-0.510052,5.16,2,88.1770074614413,35.1279716491699,1165.189941,1.0633472332731042,1.6416727406249665
1998-07-15,17.89,1174.810059,723900000.0,9234.47,75.86,8456.219727,-0.487702,5.14,2,88.1770074614413,75.0015335083008,1177.579956,-0.23521944186354338,-0.11973340659390264
1998-07-16,16.97,1183.98999,677800000.0,9328.18,63.19,8586.570313,-0.462657,5.17,2,88.1770074614413,56.3361854553223,1174.810059,0.7813970377317014,1.0147848225182443
1998-07-17,16.23,1186.75,618030000.0,9337.97,56.87,8628.929688,-0.434908,5.14,2,88.1770074614413,33.8645401000977,1183.98999,0.2331109235137907,0.10495080498016396
1998-07-20,17.34,1184.099976,560580000.0,9295.74,58.49,8493.25,-0.334161,5.09,2,88.1770074614413,51.5112190246582,1186.75,-0.22330094796714217,-0.452239619531869
1998-07-21,20.1,1165.069946,659700000.0,9190.18,75.25,8564.549805,-0.293157,5.09,2,88.1770074614413,56.2087287902832,1184.099976,-1.6071303425142403,-1.135573929563427
1998-07-22,20.32,1164.079956,739800000.0,9128.91,90.78,8420.719727,-0.248223,5.07,2,88.1770074614413,58.4570808410645,1165.069946,-0.08497258069345426,-0.6666898798500132
1998-07-23,23.01,1139.75,741600000.0,8932.97,94.41,8176.25,-0.19934,5.09,2,88.1770074614413,48.8219261169434,1164.079956,-2.0900588378484186,-2.1463679672600655
1998-07-24,23.01,1140.800049,698600000.0,8937.35,83.96,8257.459961,-0.146491,5.08,2,88.1770074614413,49.4874725341797,1139.75,0.09212976529939798,0.04903184495190782
1998-07-27,23.13,1147.27002,619990000.0,9028.24,73.13,7984.430176,0.0348747,5.06,2,88.1770074614413,66.4860076904297,1140.800049,0.5671432961167344,1.0169681169474032
1998-07-28,25.25,1130.23999,703600000.0,8934.78,77.5,7926.100098,0.101416,5.07,2,88.1770074614413,76.2971420288086,1147.27002,-1.4843959750643454,-1.0351962287223127
1998-07-29,24.79,1125.209961,644350000.0,8914.95,66.51,7808.830078,0.170843,5.07,2,88.1770074614413,39.7263679504395,1130.23999,-0.4450407917348631,-0.22194167063990244
1998-07-30,22.66,1142.949951,687400000.0,9026.95,73.5,7906.160156,0.243184,5.07,2,88.1770074614413,63.7032279968262,1125.209961,1.5765937571539101,1.2563166366608813
1998-07-31,24.8,1120.670044,645910000.0,8883.29,75.42,7936.200195,0.318466,5.1,2,88.1770074614413,52.0026321411133,1142.949951,-1.949333562725708,-1.5914566935675944
1998-08-03,25.98,1112.439941,620400000.0,8786.73,65.83,7552.77002,0.540564,5.13,2,101.408074801509,72.1867065429688,1120.670044,-0.7343912727982072,-1.08698466446554
1998-08-04,31.06,1072.119995,852600000.0,8487.31,96.98,7580.799805,0.606122,5.1,2,101.408074801509,112.171607971191,1112.439941,-3.624460477727498,-3.4076385640619433
1998-08-05,29.83,1081.430054,851600000.0,8546.78,98.76,7466.430176,0.667473,5.08,2,101.408074801509,112.514785766602,1072.119995,0.8683784504923686,0.7006931524829563
1998-08-06,28.2,1089.630005,768400000.0,8577.67,77.09,7254.359863,0.72464,5.03,2,101.408074801509,91.760871887207,1081.430054,0.7582507042106057,0.36142266444203486
1998-08-07,27.02,1089.449951,759100000.0,8598.02,80.62,7018.410156,0.777646,4.99,2,101.408074801509,80.117919921875,1089.630005,-0.016524324694966452,0.2372439135569504
1998-08-10,28.75,1083.140015,579180000.0,8574.84,59.29,7034.620117,0.91206,5.07,2,101.408074801509,98.0291290283203,1089.449951,-0.5791854866034285,-0.2695969537172549
1998-08-11,31.91,1068.97998,774400000.0,8462.84,90.96,6779.950195,0.948937,5.03,2,101.408074801509,101.061386108398,1083.140015,-1.307313440912794,-1.3061468202322124
1998-08-12,28.55,1084.219971,711700000.0,8552.96,72.3,6859.47998,0.981901,5.02,2,101.408074801509,86.4148101806641,1068.97998,1.4256572887361152,1.0648907458961743
1998-08-13,29.92,1074.910034,660700000.0,8459.5,71.1,6660.419922,1.01097,5.04,2,101.408074801509,64.6641464233398,1084.219971,-0.8586760296818041,-1.0927211164321937
1998-08-14,34.34,1062.75,644030000.0,8425.0,83.0,7224.689941,1.03615,5.03,2,101.408074801509,57.0585823059082,1074.910034,-1.131260627901065,-0.4078255216029336
1998-08-17,31.86,1083.670044,584380000.0,8574.84,67.56,7224.689941,1.08854,5.07,2,101.408074801509,145.219192504883,1062.75,1.968482145377548,1.7785163204747878
1998-08-18,28.4,1101.199951,690600000.0,8714.64,66.32,7210.919922,1.09845,5.06,2,101.408074801509,94.8616180419922,1083.670044,1.6176424823274083,1.6303511202541365
1998-08-19,28.69,1098.060059,633630000.0,8693.28,55.81,7622.580078,1.1046,5.07,2,101.408074801509,79.3239364624023,1101.199951,-0.2851336850450137,-0.2451047891823266
1998-08-20,30.0,1091.599976,621630000.0,8611.4,60.59,7742.529785,1.10699,5.04,2,101.408074801509,62.9537773132324,1098.060059,-0.5883178198725414,-0.9418769440303398
1998-08-21,33.14,1081.23999,725700000.0,8533.65,83.41,7527.609863,1.10563,5.01,2,101.408074801509,202.746612548828,1091.599976,-0.9490643301369839,-0.9028729358756982
1998-08-24,31.8,1088.140015,558100000.0,8566.6,61.94,7845.47998,1.07964,5.08,2,101.408074801509,143.312561035156,1081.23999,0.6381585091021158,0.3861184838843901
1998-08-25,30.33,1092.849976,664900000.0,8602.65,65.56,7890.089844,1.06449,5.09,2,101.408074801509,135.132308959961,1088.140015,0.4328451242554543,0.4208203954894518
1998-08-26,31.14,1084.189941,674100000.0,8523.35,67.77,7834.399902,1.04619,5.06,2,101.408074801509,144.609558105469,1092.849976,-0.7924266999297491,-0.9218089774662319
1998-08-27,38.55,1042.589966,938600000.0,8165.99,104.25,7922.970215,1.02473,4.99,2,101.408074801509,66.3575286865234,1084.189941,-3.836963748402833,-4.1927176520968885
1998-08-28,39.6,1027.140015,840300000.0,8051.68,94.63,7829.740234,1.00012,4.91,2,101.408074801509,85.596061706543,1042.589966,-1.4818818043372595,-1.3998302716510702
1998-08-31,44.28,957.280029,917500000.0,7539.06,117.89,7275.040039,0.906942,4.96,2,101.408074801509,59.3650169372559,1027.140015,-6.801408277332078,-6.366621624306978
1998-09-01,36.48,994.26001,1216600000.0,7827.42,147.17,7062.470215,0.869077,4.92,2,123.961474097518,83.8231811523438,957.280029,3.863026479162035,3.824880024830679
1998-09-02,36.76,990.47998,894600000.0,7782.37,95.88,7355.669922,0.833138,4.91,2,123.961474097518,95.7562484741211,994.26001,-0.38018525958818383,-0.5755408550965679
1998-09-03,41.43,982.26001,880500000.0,7682.22,108.28,7318.589844,0.799109,4.83,2,123.961474097518,68.1598281860352,990.47998,-0.8298976421512338,-1.28688304462522
1998-09-04,43.31,973.890015,780300000.0,7640.25,96.75,7488.470215,0.766978,4.86,2,123.961474097518,60.8076248168945,982.26001,-0.8521160298483488,-0.5463264525098266
1998-09-08,37.9,1023.460022,814800000.0,8020.78,100.54,8189.25,0.655485,4.94,2,123.961474097518,68.1999282836914,973.890015,5.089897856689696,4.980596184679809
1998-09-09,39.66,1006.200012,704300000.0,7865.02,85.19,7905.450195,0.630967,4.88,2,123.961474097518,53.8628883361816,1023.460022,-1.6864371474199058,-1.9419557698877044
1998-09-10,45.29,980.190002,880300000.0,7615.55,101.55,7849.959961,0.607714,4.78,2,123.961474097518,63.7032279968262,1006.200012,-2.584974129378159,-3.1718927606032787
1998-09-11,43.74,1009.059998,819100000.0,7795.5,91.32,7578.47998,0.585717,4.87,2,123.961474097518,67.8920822143555,980.190002,2.9453469165256596,2.362928481856197
1998-09-14,38.57,1029.719971,714400000.0,7945.35,89.75,7661.859863,0.527606,4.83,2,123.961474097518,65.5953979492188,1009.059998,2.047447430375704,1.9222628439484302
1998-09-15,36.58,1037.680054,724600000.0,8024.39,72.89,7733.470215,0.511407,4.79,2,123.961474097518,71.0990142822266,1029.719971,0.7730337590975855,0.9947956981127382
1998-09-16,35.94,1045.47998,797500000.0,8089.78,88.36,7860.680176,0.496855,4.74,2,123.961474097518,53.0010871887207,1037.680054,0.7516696471068673,0.814890602276308
1998-09-17,39.23,1018.869995,694500000.0,7873.77,71.89,7576.569824,0.483944,4.7,2,123.961474097518,63.4128723144531,1045.47998,-2.545240990650055,-2.6701591390618673
1998-09-18,38.63,1020.090027,794700000.0,7895.65,99.09,7445.959961,0.472668,4.63,2,123.961474097518,54.0711250305176,1018.869995,0.11974363814688527,0.2778846727806261
1998-09-21,38.58,1023.890015,609880000.0,7933.25,77.72,7170.22998,0.448059,4.82,2,123.961474097518,56.5646553039551,1020.090027,0.372514964309123,0.47621158486002013
1998-09-22,36.62,1029.630005,694900000.0,7897.2,70.85,7373.509766,0.442183,4.81,2,123.961474097518,60.2861938476562,1023.890015,0.5606061115851491,-0.4544165379888443
1998-09-23,32.47,1066.089966,899700000.0,8154.41,94.27,7504.390137,0.437375,4.67,2,123.961474097518,65.4775314331055,1029.630005,3.5410740579573607,3.2569771564605166
1998-09-24,34.66,1042.719971,805900000.0,8001.98,83.18,7834.609863,0.433632,4.55,2,123.961474097518,80.1658554077148,1066.089966,-2.1921222171975674,-1.8692952647708427
1998-09-25,34.55,1044.75,736800000.0,8028.77,79.14,7701.609863,0.430954,4.52,2,123.961474097518,85.1635284423828,1042.719971,0.19468592301470355,0.33479213894562765
1998-09-28,34.87,1048.689941,690500000.0,8108.83,74.48,7946.040039,0.430147,4.56,2,123.961474097518,48.2078437805176,1044.75,0.37711806652309665,0.9971639491478612
1998-09-29,36.08,1049.02002,760100000.0,8080.52,81.2,7837.609863,0.433421,4.54,2,123.961474097518,87.7501373291016,1048.689941,0.031475366273192584,-0.34912558285227213
